transaction_id,timestamp,amount,merchant_id,customer_id,transaction_type,country,device_id,ip_address,merchant_category,hour_of_day,is_fraud
T0000243,2020-11-15 16:08:42,26.07,M0018,C0429,dépôt,RU,D1087,10.0.162.29,banque,16,0
T0000244,2017-03-07 12:11:18,134.95,M0485,C0977,virement,JP,D1125,10.0.96.138,mode,12,0
T0000245,2020-04-03 19:02:25,9.01,M0158,C0651,prélèvement,BR,D3507,10.0.21.116,restaurant,19,0
T0000246,2017-08-04 00:48:49,23.32,M0156,C0582,virement,DE,D0338,10.0.191.232,banque,0,1
T0000247,2020-02-19 06:34:29,15.6,M0438,C0865,prélèvement,IT,D0453,10.0.154.213,santé,6,0
T0000248,2017-04-19 11:51:47,136.81,M0055,C0307,virement,CN,D1911,10.0.205.231,mode,11,0
T0000249,2020-09-03 09:22:13,155.09,M0153,C0368,paiement,FR,D2807,10.0.88.246,mode,9,0
T0000250,2017-08-17 12:31:41,39.83,M0053,C0182,remboursement,BR,D1085,10.0.88.16,banque,12,0
T0000251,2023-01-10 04:39:50,0.5,M0038,C0893,dépôt,IT,D0846,10.0.160.5,voyage,4,0
T0000252,2019-07-20 01:38:25,168.22,M0498,C0045,dépôt,ES,D0012,10.0.137.174,technologie,1,0
T0000253,2018-02-19 23:33:12,58.39,M0031,C0265,remboursement,US,D1724,10.0.210.59,restaurant,23,0
T0000254,2019-12-26 03:32:59,465.38,M0123,C0900,paiement,ES,D2923,10.0.57.185,santé,3,0
T0000255,2023-03-12 18:16:51,171.98,M0329,C0943,retrait,FR,D2030,10.0.215.229,technologie,18,0
T0000256,2024-10-09 10:49:04,101.6,M0454,C0733,retrait,NG,D1425,10.0.226.128,commerce,10,0
T0000257,2022-07-17 15:01:26,234.87,M0389,C0995,remboursement,RU,D0961,10.0.80.103,mode,15,0
T0000258,2018-01-30 20:38:01,191.2,M0172,C0963,virement,FR,D0171,10.0.27.228,technologie,20,0
T0000259,2019-07-02 04:04:30,53.74,M0461,C0144,prélèvement,UK,D0885,10.0.41.22,banque,4,1
T0000260,2022-12-01 09:36:32,78.67,M0270,C0390,paiement,NG,D0642,10.0.229.142,banque,9,0
T0000261,2024-04-04 04:48:58,71.47,M0203,C0691,remboursement,ES,D3863,10.0.112.216,mode,4,0
T0000262,2021-09-13 05:00:15,54.9,M0365,C0531,retrait,US,D1705,10.0.131.123,loisir,5,0
T0000263,2018-01-31 17:03:15,87.04,M0159,C0028,remboursement,US,D0826,10.0.16.186,technologie,17,0
T0000264,2021-07-19 16:52:16,119.2,M0075,C0985,dépôt,FR,D0487,10.0.154.236,loisir,16,0
T0000265,2017-11-09 23:02:17,9.23,M0147,C0788,retrait,US,D0776,10.0.34.232,restaurant,23,0
T0000266,2020-12-15 00:53:37,81.27,M0316,C0600,dépôt,NG,D0992,10.0.114.124,banque,0,0
T0000267,2020-06-21 15:19:07,4.81,M0330,C0914,virement,UK,D3760,10.0.189.233,santé,15,0
T0000268,2019-03-10 23:30:35,49.28,M0051,C0883,virement,BR,D2923,10.0.184.12,restaurant,23,1
T0000269,2017-04-29 21:14:53,72.91,M0222,C0993,virement,RU,D3017,10.0.240.80,commerce,21,0
T0000270,2023-01-30 22:50:10,127.04,M0385,C0961,prélèvement,DE,D2599,10.0.106.77,technologie,22,0
T0000271,2021-02-26 01:23:02,39.88,M0083,C0301,retrait,NG,D2949,10.0.192.244,banque,1,1
T0000272,2020-09-09 15:34:46,42.0,M0010,C0894,remboursement,ES,D1720,10.0.212.161,commerce,15,0
T0000273,2024-08-22 10:14:34,4.18,M0465,C0780,virement,IT,D3099,10.0.50.28,banque,10,0
T0000274,2020-02-20 00:14:35,121.93,M0244,C0255,remboursement,BR,D3334,10.0.135.225,technologie,0,1
T0000275,2024-03-04 10:59:31,57.47,M0039,C0221,prélèvement,ES,D3990,10.0.233.254,mode,10,0
T0000276,2019-10-22 14:38:08,49.65,M0020,C0033,retrait,IT,D2468,10.0.46.207,santé,14,0
T0000277,2022-05-31 18:20:08,10.49,M0233,C0526,dépôt,BR,D2881,10.0.143.210,restaurant,18,0
T0000278,2022-09-26 14:27:53,2464.3,M0108,C0657,prélèvement,US,D0302,10.0.217.142,commerce,14,0
T0000279,2022-09-10 08:32:46,313.89,M0228,C0003,retrait,CN,D2079,10.0.96.184,voyage,8,1
T0000280,2018-03-18 03:17:56,71.62,M0214,C0445,prélèvement,UA,D2328,10.0.160.25,technologie,3,1
T0000281,2019-01-17 23:08:33,5.2,M0074,C0350,dépôt,BR,D3406,10.0.1.38,santé,23,0
T0000282,2021-10-21 02:00:12,114.17,M0342,C0766,retrait,JP,D1812,10.0.116.91,commerce,2,0
T0000283,2018-04-15 17:34:07,387.02,M0150,C0467,retrait,FR,D3675,10.0.194.150,commerce,17,0
T0000284,2024-04-01 04:35:02,151.34,M0344,C0896,prélèvement,UK,D3196,10.0.84.141,banque,4,0
T0000285,2024-12-11 14:35:48,24.84,M0229,C0469,retrait,BR,D2711,10.0.227.124,voyage,14,0
T0000286,2020-04-28 01:11:58,37.12,M0026,C0596,dépôt,US,D3056,10.0.36.163,banque,1,0
T0000287,2023-09-03 06:42:23,21.24,M0103,C0015,retrait,US,D0145,10.0.233.52,commerce,6,0
T0000288,2022-05-09 04:33:10,61.37,M0344,C0509,remboursement,RU,D2908,10.0.162.38,mode,4,0
T0000289,2022-12-07 05:15:02,1.54,M0334,C0986,dépôt,BR,D0024,10.0.167.92,voyage,5,0
T0000290,2024-01-16 00:12:34,26.97,M0312,C0049,retrait,ES,D3251,10.0.96.91,technologie,0,1
T0000291,2019-11-17 05:21:30,82.38,M0468,C0067,paiement,RU,D3248,10.0.140.65,mode,5,0
T0000292,2018-07-11 07:03:27,236.78,M0213,C0955,retrait,RU,D2752,10.0.141.249,banque,7,1
T0000293,2023-07-09 01:21:48,2.25,M0142,C0995,retrait,UA,D0209,10.0.108.12,loisir,1,0
T0000294,2024-02-15 22:26:40,206.31,M0233,C0028,paiement,BR,D0973,10.0.254.210,voyage,22,0
T0000295,2022-02-12 10:19:12,234.29,M0050,C0168,virement,RU,D3744,10.0.124.171,banque,10,0
T0000296,2024-02-02 16:19:05,318.55,M0389,C0279,dépôt,DE,D0404,10.0.174.5,banque,16,0
T0000297,2020-11-09 11:08:51,276.03,M0218,C0816,prélèvement,IT,D1068,10.0.130.246,restaurant,11,0
T0000298,2018-11-05 06:18:46,151.68,M0113,C0048,retrait,UA,D1592,10.0.37.192,technologie,6,0
T0000299,2017-12-20 19:53:47,131.26,M0082,C0211,dépôt,ES,D2625,10.0.148.14,santé,19,0
T0000300,2017-12-16 12:34:16,309.0,M0158,C0626,paiement,US,D3657,10.0.247.232,restaurant,12,0
T0000301,2019-11-20 00:10:50,65.69,M0138,C0205,remboursement,BR,D0297,10.0.172.31,banque,0,0
T0000302,2023-06-01 22:26:44,136.31,M0146,C0656,remboursement,FR,D0505,10.0.91.106,technologie,22,0
T0000303,2022-10-06 20:39:09,144.74,M0492,C0766,prélèvement,UK,D3673,10.0.176.217,commerce,20,0
T0000304,2020-09-24 07:08:51,144.75,M0239,C0851,virement,UK,D2080,10.0.165.248,restaurant,7,0
T0000305,2022-11-17 11:41:14,147.96,M0015,C0742,dépôt,NG,D2836,10.0.214.2,commerce,11,0
T0000306,2023-07-18 18:57:45,190.21,M0138,C0075,virement,ES,D3299,10.0.85.65,santé,18,0
T0000307,2021-06-07 04:26:32,22.74,M0378,C0746,dépôt,UA,D2927,10.0.4.48,loisir,4,0
T0000308,2017-04-28 06:27:45,158.24,M0493,C0671,paiement,IT,D2557,10.0.221.169,santé,6,0
T0000309,2023-02-01 11:25:39,5.18,M0458,C0725,dépôt,ES,D1588,10.0.134.211,commerce,11,0
T0000310,2021-08-28 03:01:35,81.35,M0331,C0330,retrait,UA,D0820,10.0.22.155,commerce,3,0
T0000311,2023-07-24 17:15:46,26.48,M0088,C0288,dépôt,NG,D2861,10.0.13.232,commerce,17,0
T0000312,2017-08-11 02:30:59,56.2,M0439,C0517,retrait,US,D1558,10.0.153.56,commerce,2,0
T0000313,2018-12-27 13:55:55,21.67,M0473,C0412,prélèvement,ES,D1508,10.0.48.124,restaurant,13,0
T0000314,2021-02-10 16:45:17,108.97,M0354,C0017,paiement,BR,D0047,10.0.170.82,santé,16,0
T0000315,2017-03-26 02:29:06,352.22,M0398,C0869,paiement,IT,D3480,10.0.197.114,voyage,2,0
T0000316,2022-01-03 19:26:52,78.04,M0029,C0395,virement,IT,D1307,10.0.132.126,mode,19,0
T0000317,2017-03-28 07:11:36,41.55,M0089,C0700,virement,ES,D0702,10.0.70.209,voyage,7,0
T0000318,2019-12-03 10:36:48,121.44,M0465,C0104,prélèvement,UK,D0807,10.0.170.183,voyage,10,0
T0000319,2018-04-07 23:54:31,41.51,M0219,C0488,dépôt,CN,D3713,10.0.249.132,commerce,23,0
T0000320,2022-03-06 23:48:12,27.25,M0188,C0788,virement,JP,D3475,10.0.135.156,santé,23,0
T0000321,2024-01-21 13:55:48,69.97,M0113,C0804,remboursement,RU,D0206,10.0.133.39,banque,13,0
T0000322,2023-09-15 15:08:01,67.86,M0095,C0263,retrait,BR,D0590,10.0.128.203,technologie,15,1
T0000323,2022-03-31 11:14:40,316.7,M0224,C0109,remboursement,CN,D3005,10.0.87.213,loisir,11,0
T0000324,2021-11-29 00:58:07,67.69,M0126,C0954,prélèvement,CN,D1876,10.0.175.21,voyage,0,1
T0000325,2017-11-28 19:27:25,210.97,M0363,C0318,dépôt,FR,D1700,10.0.215.226,commerce,19,0
T0000326,2021-10-04 00:35:23,18.69,M0461,C0701,prélèvement,IT,D1243,10.0.48.122,banque,0,1
T0000327,2021-03-22 10:50:55,233.18,M0316,C0600,dépôt,FR,D1516,10.0.186.131,voyage,10,0
T0000328,2024-08-10 11:55:45,227.05,M0130,C0586,virement,CN,D2688,10.0.45.171,technologie,11,1
T0000329,2022-09-23 03:32:12,188.54,M0032,C0213,virement,US,D2457,10.0.64.151,commerce,3,0
T0000330,2022-01-20 03:08:10,61.47,M0338,C0579,remboursement,CN,D0930,10.0.196.176,mode,3,0
T0000331,2024-09-28 22:41:04,388.23,M0304,C0779,prélèvement,NG,D0363,10.0.67.83,commerce,22,0
T0000332,2018-07-30 20:13:36,345.94,M0252,C0410,remboursement,ES,D2846,10.0.232.73,restaurant,20,0
T0000333,2021-08-02 06:56:31,157.28,M0384,C0053,prélèvement,CN,D2524,10.0.245.192,mode,6,0
T0000334,2023-06-10 14:05:02,15.44,M0036,C0493,paiement,JP,D1947,10.0.3.123,voyage,14,0
T0000335,2021-12-13 23:21:28,25.55,M0304,C0637,virement,JP,D2722,10.0.163.129,voyage,23,1
T0000336,2020-01-30 17:27:19,219.71,M0071,C0789,remboursement,CN,D3917,10.0.37.250,restaurant,17,0
T0000337,2024-08-04 17:39:14,290.63,M0177,C0694,paiement,JP,D2577,10.0.141.139,restaurant,17,0
T0000338,2020-03-09 07:31:07,190.6,M0078,C0943,virement,US,D1597,10.0.252.241,banque,7,0
T0000339,2019-12-01 10:54:29,61.67,M0312,C0714,dépôt,RU,D3948,10.0.73.172,santé,10,0
T0000340,2023-02-18 02:32:18,27.32,M0070,C0455,paiement,JP,D3483,10.0.74.145,loisir,2,0
T0000341,2024-07-13 22:25:56,7.07,M0028,C0373,virement,UK,D0879,10.0.231.247,santé,22,0
T0000342,2018-12-02 13:20:59,53.58,M0045,C0869,dépôt,RU,D1686,10.0.101.183,banque,13,0
T0000343,2022-09-08 09:00:01,22.45,M0418,C0291,prélèvement,JP,D3479,10.0.251.227,commerce,9,0
T0000344,2018-06-26 10:06:10,203.88,M0095,C0009,paiement,ES,D3969,10.0.139.86,loisir,10,0
T0000345,2023-11-10 15:32:01,243.26,M0275,C0446,dépôt,RU,D2547,10.0.254.222,loisir,15,0
T0000346,2024-04-19 11:30:15,259.3,M0485,C0731,remboursement,DE,D1241,10.0.113.106,technologie,11,0
T0000347,2019-03-03 03:35:39,259.99,M0305,C0445,prélèvement,ES,D3135,10.0.86.254,loisir,3,0
T0000348,2023-07-08 22:54:45,447.97,M0468,C0133,virement,IT,D3596,10.0.83.241,voyage,22,0
T0000349,2019-04-17 17:59:21,93.51,M0213,C0862,dépôt,FR,D1491,10.0.208.198,voyage,17,0
T0000350,2018-05-01 09:18:40,5.01,M0107,C0162,remboursement,FR,D3657,10.0.132.39,loisir,9,0
T0000351,2019-09-09 21:55:29,169.38,M0151,C0162,prélèvement,UK,D3568,10.0.250.241,technologie,21,0
T0000352,2023-12-28 08:56:47,450.48,M0172,C0687,virement,JP,D3822,10.0.103.83,santé,8,0
T0000353,2017-09-17 10:29:21,61.83,M0220,C0753,remboursement,JP,D3824,10.0.172.242,commerce,10,0
T0000354,2019-02-14 14:40:50,105.11,M0016,C0305,paiement,IT,D2492,10.0.13.47,loisir,14,0
T0000355,2020-01-08 23:07:49,129.87,M0290,C0091,retrait,ES,D2611,10.0.59.219,restaurant,23,0
T0000356,2020-08-21 13:43:48,75.33,M0025,C0723,paiement,NG,D0867,10.0.135.191,technologie,13,0
T0000357,2017-03-06 13:08:10,8.71,M0463,C0796,virement,RU,D2563,10.0.115.145,mode,13,0
T0000358,2020-02-23 07:52:35,263.2,M0222,C0171,dépôt,NG,D3485,10.0.165.4,banque,7,0
T0000359,2021-03-21 19:40:07,61.96,M0079,C0458,prélèvement,BR,D2762,10.0.19.7,restaurant,19,0
T0000360,2017-11-26 16:51:11,95.3,M0452,C0205,retrait,FR,D2491,10.0.250.86,technologie,16,0
T0000361,2018-11-29 18:20:33,158.0,M0162,C0149,paiement,US,D0363,10.0.107.158,loisir,18,0
T0000362,2021-02-02 08:56:08,29.07,M0451,C0903,dépôt,NG,D1059,10.0.38.176,mode,8,0
T0000363,2024-04-27 10:11:49,78.49,M0373,C0149,dépôt,JP,D2418,10.0.189.140,restaurant,10,0
T0000364,2018-10-28 05:12:04,19.29,M0199,C0800,paiement,UA,D3213,10.0.173.224,santé,5,0
T0000365,2023-12-24 14:44:17,12.34,M0420,C0447,remboursement,CN,D2723,10.0.112.231,commerce,14,0
T0000366,2021-11-08 07:15:43,91.59,M0086,C0293,remboursement,UA,D2935,10.0.179.215,santé,7,0
T0000367,2020-07-05 03:22:59,49.58,M0109,C0582,remboursement,BR,D1142,10.0.69.210,commerce,3,0
T0000368,2018-05-22 16:18:43,15.29,M0327,C0308,virement,NG,D1914,10.0.47.243,banque,16,0
T0000369,2017-08-07 16:50:46,44.48,M0082,C0896,remboursement,JP,D2500,10.0.213.34,loisir,16,0
T0000370,2020-08-30 00:37:11,849.85,M0063,C0041,virement,UA,D1896,10.0.72.51,voyage,0,1
T0000371,2023-07-21 06:33:57,294.56,M0361,C0640,retrait,UK,D0319,10.0.5.196,voyage,6,0
T0000372,2018-02-18 18:27:44,317.06,M0268,C0298,remboursement,ES,D3224,10.0.163.67,technologie,18,0
T0000373,2017-09-20 23:03:20,131.91,M0439,C0494,dépôt,US,D3592,10.0.236.18,loisir,23,0
T0000374,2022-02-06 07:04:40,194.94,M0447,C0866,paiement,US,D1573,10.0.178.50,restaurant,7,0
T0000375,2023-02-19 11:31:20,123.73,M0301,C0815,remboursement,UA,D2126,10.0.119.94,banque,11,0
T0000376,2020-12-26 16:24:23,50.12,M0251,C0089,virement,CN,D3459,10.0.127.13,voyage,16,1
T0000377,2023-07-05 07:11:55,111.79,M0144,C0646,remboursement,ES,D1767,10.0.225.32,voyage,7,0
T0000378,2023-02-06 23:12:04,82.48,M0008,C0380,dépôt,NG,D0049,10.0.166.195,mode,23,0
T0000379,2017-10-15 06:11:06,113.03,M0192,C0103,prélèvement,CN,D2425,10.0.93.178,voyage,6,1
T0000380,2018-07-11 03:38:45,149.12,M0308,C0618,remboursement,IT,D1590,10.0.103.3,restaurant,3,0
T0000381,2019-09-18 23:59:47,28.59,M0155,C0300,retrait,IT,D2174,10.0.66.110,voyage,23,1
T0000382,2023-10-02 04:14:01,159.68,M0143,C0154,paiement,US,D2206,10.0.80.170,mode,4,0
T0000383,2017-04-22 08:43:15,116.25,M0282,C0090,paiement,RU,D0308,10.0.235.173,commerce,8,0
T0000384,2019-04-09 03:19:52,7.14,M0188,C0366,prélèvement,RU,D3405,10.0.183.240,technologie,3,1
T0000385,2023-08-18 01:26:07,8.84,M0179,C0143,virement,UK,D0383,10.0.249.193,banque,1,0
T0000386,2019-11-29 01:51:45,4.3,M0172,C0758,retrait,UK,D3455,10.0.204.154,commerce,1,0
T0000387,2022-06-18 10:52:20,165.4,M0189,C0325,paiement,BR,D0527,10.0.234.201,loisir,10,0
T0000388,2020-03-12 09:46:28,26.14,M0125,C0522,prélèvement,UK,D2424,10.0.226.30,commerce,9,0
T0000389,2021-02-13 16:45:16,20.51,M0076,C0710,remboursement,CN,D3714,10.0.251.178,banque,16,0
T0000390,2020-06-19 03:45:51,88.8,M0401,C0346,virement,US,D0372,10.0.39.58,restaurant,3,0
T0000391,2020-08-19 12:07:07,290.39,M0444,C0222,dépôt,CN,D0948,10.0.11.81,loisir,12,0
T0000392,2017-08-26 00:19:27,44.39,M0431,C0175,dépôt,BR,D2006,10.0.98.6,banque,0,1
T0000393,2022-03-10 11:40:58,202.31,M0092,C0585,remboursement,RU,D2216,10.0.125.189,technologie,11,0
T0000394,2019-04-12 15:51:33,111.32,M0284,C0956,retrait,UA,D1475,10.0.202.162,technologie,15,1
T0000395,2018-12-20 10:57:23,47.16,M0466,C0953,retrait,IT,D0243,10.0.67.152,voyage,10,0
T0000396,2024-11-11 13:57:28,53.34,M0344,C0651,dépôt,JP,D3215,10.0.144.0,mode,13,0
T0000397,2017-10-14 08:59:18,130.59,M0369,C0470,paiement,JP,D0138,10.0.62.20,loisir,8,0
T0000398,2018-06-07 04:17:17,21.05,M0123,C0930,remboursement,ES,D3895,10.0.64.126,santé,4,0
T0000399,2023-11-02 10:34:01,100.47,M0303,C0711,paiement,DE,D0767,10.0.223.108,loisir,10,0
T0000400,2023-05-13 09:33:36,53.3,M0487,C0587,retrait,IT,D1809,10.0.131.202,voyage,9,0
T0000401,2020-04-28 18:07:07,6.72,M0085,C0741,remboursement,ES,D1449,10.0.114.254,restaurant,18,0
T0000402,2021-06-13 15:26:40,51.93,M0226,C0488,dépôt,ES,D0390,10.0.171.30,voyage,15,0
T0000403,2020-02-18 20:09:54,34.89,M0460,C0612,retrait,UK,D1268,10.0.43.253,mode,20,0
T0000404,2021-10-14 23:38:06,53.39,M0059,C0552,dépôt,UA,D2851,10.0.78.39,banque,23,0
T0000405,2024-11-01 02:46:56,51.04,M0288,C0220,prélèvement,DE,D3292,10.0.79.26,loisir,2,0
T0000406,2019-04-02 09:34:31,38.39,M0008,C0408,virement,CN,D0802,10.0.144.79,banque,9,0
T0000407,2020-02-18 01:29:13,17.18,M0028,C0166,dépôt,ES,D1292,10.0.144.157,voyage,1,0
T0000408,2021-11-30 13:30:30,77.9,M0368,C0009,prélèvement,US,D3706,10.0.121.86,voyage,13,0
T0000409,2022-10-20 17:32:54,77.54,M0067,C0441,dépôt,CN,D1324,10.0.233.111,commerce,17,0
T0000410,2018-06-23 16:38:33,241.28,M0190,C0779,remboursement,IT,D2785,10.0.116.204,santé,16,0
T0000411,2023-06-07 06:30:14,69.0,M0286,C0614,dépôt,ES,D1729,10.0.72.114,santé,6,0
T0000412,2017-04-29 16:04:36,72.9,M0479,C0427,paiement,US,D1581,10.0.27.185,restaurant,16,0
T0000413,2023-03-31 05:13:04,75.95,M0286,C0950,retrait,US,D2710,10.0.127.93,banque,5,0
T0000414,2020-02-26 16:15:22,19.56,M0454,C0291,retrait,CN,D2972,10.0.54.105,santé,16,0
T0000415,2020-06-30 08:50:18,189.07,M0341,C0631,prélèvement,RU,D3784,10.0.195.19,commerce,8,0
T0000416,2021-06-20 15:35:34,32.8,M0073,C0550,retrait,US,D3433,10.0.191.155,mode,15,0
T0000417,2023-04-20 03:09:40,95.94,M0446,C0334,virement,IT,D0234,10.0.170.248,commerce,3,0
T0000418,2017-05-24 23:29:04,151.91,M0036,C0241,prélèvement,US,D0054,10.0.98.2,mode,23,0
T0000419,2024-06-02 17:12:22,240.68,M0125,C0652,prélèvement,ES,D2479,10.0.150.30,restaurant,17,0
T0000420,2020-09-17 20:54:56,37.32,M0490,C0580,retrait,UK,D0699,10.0.13.91,banque,20,0
T0000421,2021-10-17 09:59:37,235.19,M0199,C0555,virement,NG,D3047,10.0.180.240,loisir,9,0
T0000422,2023-02-25 07:52:30,681.83,M0106,C0297,paiement,JP,D0199,10.0.199.132,technologie,7,0
T0000423,2021-01-28 12:02:33,95.46,M0477,C0966,remboursement,UK,D0354,10.0.21.124,technologie,12,0
T0000424,2022-11-27 20:37:26,206.76,M0119,C0579,dépôt,ES,D0851,10.0.180.119,mode,20,0
T0000425,2018-02-28 02:05:10,33.09,M0448,C0657,dépôt,DE,D2807,10.0.125.243,technologie,2,0
T0000426,2023-11-28 12:40:56,7.66,M0040,C0001,paiement,ES,D3972,10.0.69.27,technologie,12,0
T0000427,2024-03-29 20:26:47,28.33,M0409,C0862,retrait,JP,D0639,10.0.21.151,loisir,20,0
T0000428,2021-09-01 19:51:20,58.83,M0173,C0622,virement,NG,D0945,10.0.207.180,santé,19,0
T0000429,2021-11-11 08:19:00,26.62,M0014,C0827,prélèvement,UK,D0981,10.0.98.131,santé,8,0
T0000430,2022-10-27 00:46:47,235.52,M0470,C0276,prélèvement,IT,D0690,10.0.209.167,commerce,0,0
T0000431,2021-07-03 17:05:33,150.72,M0023,C0636,retrait,ES,D2400,10.0.100.237,technologie,17,0
T0000432,2019-11-04 06:28:44,73.04,M0234,C0358,virement,IT,D1606,10.0.127.139,voyage,6,0
T0000433,2020-01-11 18:42:09,132.75,M0342,C0380,virement,FR,D2172,10.0.123.95,commerce,18,0
T0000434,2018-10-29 10:36:36,169.5,M0414,C0183,paiement,BR,D0648,10.0.231.75,santé,10,0
T0000435,2024-07-07 07:21:26,435.95,M0063,C0950,remboursement,CN,D0443,10.0.113.86,restaurant,7,0
T0000436,2022-07-02 08:40:56,23.2,M0430,C0282,virement,UA,D0919,10.0.146.133,mode,8,0
T0000437,2022-08-17 00:54:05,168.71,M0379,C0801,prélèvement,RU,D3240,10.0.171.141,santé,0,1
T0000438,2019-02-10 10:37:59,127.45,M0315,C0072,prélèvement,CN,D0903,10.0.203.39,commerce,10,0
T0000439,2023-09-27 18:25:35,133.66,M0251,C0582,dépôt,DE,D0272,10.0.236.157,restaurant,18,0
T0000440,2019-05-21 21:35:33,108.63,M0120,C0262,virement,FR,D3982,10.0.216.213,loisir,21,0
T0000441,2020-07-02 01:41:33,73.64,M0382,C0234,prélèvement,RU,D0096,10.0.81.27,santé,1,1
T0000442,2020-01-06 19:20:18,31.17,M0287,C0658,retrait,UA,D1778,10.0.38.239,voyage,19,1
T0000443,2021-10-15 12:02:49,93.16,M0119,C0242,remboursement,BR,D3326,10.0.202.40,commerce,12,0
T0000444,2019-04-15 09:52:35,28.29,M0325,C0680,remboursement,JP,D1613,10.0.8.246,santé,9,0
T0000445,2020-11-13 01:41:03,340.3,M0030,C0211,retrait,FR,D1824,10.0.102.12,technologie,1,1
T0000446,2018-12-18 12:11:54,115.15,M0197,C0724,retrait,BR,D0654,10.0.180.189,mode,12,0
T0000447,2023-05-21 05:06:00,242.66,M0249,C0741,dépôt,FR,D3446,10.0.151.219,voyage,5,0
T0000448,2021-04-20 02:59:11,108.42,M0475,C0617,remboursement,UK,D1076,10.0.181.18,commerce,2,0
T0000449,2023-10-15 23:57:50,364.01,M0500,C0387,paiement,IT,D2942,10.0.121.252,commerce,23,0
T0000450,2020-08-10 11:35:13,188.54,M0426,C0247,remboursement,NG,D1377,10.0.114.244,voyage,11,0
T0000451,2017-07-12 02:41:35,19.33,M0362,C0892,remboursement,CN,D2993,10.0.2.46,voyage,2,1
T0000452,2024-07-29 15:39:30,13.22,M0248,C0059,retrait,UK,D2121,10.0.6.83,commerce,15,0
T0000453,2018-06-16 18:14:41,23.71,M0313,C0749,paiement,ES,D3610,10.0.112.197,mode,18,0
T0000454,2017-10-10 18:09:40,132.57,M0089,C0295,retrait,RU,D2751,10.0.236.131,technologie,18,1
T0000455,2023-05-04 13:16:24,103.83,M0489,C0095,dépôt,ES,D2215,10.0.203.181,santé,13,0
T0000456,2019-05-10 07:49:01,26.73,M0333,C0948,dépôt,ES,D1892,10.0.76.180,santé,7,0
T0000457,2024-03-18 15:06:29,2.15,M0137,C0435,virement,US,D0916,10.0.14.54,technologie,15,0
T0000458,2017-10-05 03:25:50,1789.27,M0012,C0477,remboursement,IT,D2320,10.0.65.121,technologie,3,1
T0000459,2017-02-19 18:10:32,24.53,M0272,C0574,paiement,CN,D0996,10.0.193.10,voyage,18,0
T0000460,2023-05-22 12:02:10,330.92,M0017,C0073,paiement,IT,D1558,10.0.194.190,technologie,12,0
T0000461,2018-10-23 23:41:41,59.3,M0336,C0519,remboursement,ES,D0210,10.0.194.140,restaurant,23,0
T0000462,2021-10-04 23:09:52,739.86,M0081,C0398,dépôt,US,D0584,10.0.36.61,restaurant,23,0
T0000463,2024-06-12 08:29:19,57.48,M0068,C0376,remboursement,DE,D1026,10.0.99.254,santé,8,0
T0000464,2023-02-21 22:37:36,104.6,M0435,C0799,paiement,BR,D0163,10.0.24.11,restaurant,22,0
T0000465,2021-07-17 22:16:41,117.62,M0315,C0854,dépôt,RU,D0138,10.0.252.93,voyage,22,0
T0000466,2024-04-28 15:19:52,17.01,M0089,C0961,remboursement,CN,D3524,10.0.114.69,voyage,15,0
T0000467,2018-06-20 21:57:16,103.36,M0380,C0545,dépôt,UK,D3241,10.0.134.232,restaurant,21,0
T0000468,2020-08-06 19:19:32,99.37,M0244,C0497,dépôt,DE,D1766,10.0.132.35,restaurant,19,0
T0000469,2018-05-28 18:09:01,122.5,M0305,C0869,retrait,FR,D2322,10.0.21.227,banque,18,0
T0000470,2024-09-09 22:41:03,85.96,M0181,C0741,remboursement,NG,D2046,10.0.150.50,voyage,22,0
T0000471,2024-12-18 04:40:40,78.68,M0495,C0798,paiement,UK,D3912,10.0.42.114,restaurant,4,0
T0000472,2023-10-30 10:20:03,188.36,M0359,C0758,remboursement,CN,D3684,10.0.167.121,commerce,10,0
T0000473,2020-05-16 02:32:21,173.99,M0397,C0654,retrait,US,D2971,10.0.44.158,restaurant,2,0
T0000474,2021-11-30 10:28:17,69.46,M0365,C0857,prélèvement,DE,D1750,10.0.240.95,banque,10,0
T0000475,2018-03-16 02:15:10,3.67,M0115,C0592,remboursement,DE,D0333,10.0.236.116,restaurant,2,0
T0000476,2017-06-09 11:49:48,89.02,M0040,C0228,dépôt,IT,D0174,10.0.28.94,voyage,11,0
T0000477,2023-01-05 13:00:58,201.57,M0096,C0680,paiement,DE,D1240,10.0.56.21,commerce,13,0
T0000478,2021-11-23 00:38:26,12.93,M0406,C0204,dépôt,JP,D2951,10.0.213.241,restaurant,0,0
T0000479,2019-04-17 19:56:50,43.1,M0159,C0480,dépôt,BR,D0263,10.0.75.64,santé,19,0
T0000480,2017-06-06 17:01:59,60.85,M0363,C0276,dépôt,UK,D1047,10.0.124.90,voyage,17,0
T0000481,2020-03-28 21:27:45,56.86,M0263,C0383,virement,RU,D1395,10.0.92.248,banque,21,0
T0000482,2019-03-15 17:25:00,83.58,M0197,C0663,retrait,NG,D3881,10.0.77.218,restaurant,17,0
T0000483,2019-02-25 23:01:35,350.23,M0425,C0981,paiement,FR,D1468,10.0.61.208,banque,23,0
T0000484,2023-08-21 12:20:08,40.79,M0032,C0230,prélèvement,UK,D2410,10.0.190.3,santé,12,0
T0000485,2017-10-21 01:22:01,8.85,M0386,C0309,dépôt,IT,D0495,10.0.213.197,voyage,1,0
